Brand,cluster,Listing Price,Sale Price,Discount,Rating,Reviews,Brand_Encoded
Nike,2,0,8995,0,0.0,0,4
Nike,2,0,8995,0,4.8,4,4
Nike,1,8495,5947,0,4.0,5,4
Nike,0,12995,7797,0,4.2,30,4
Nike,2,0,6995,0,3.4,5,4
Nike,1,5995,4197,0,0.0,0,4
Nike,2,0,10995,0,3.0,2,4
Nike,2,0,14995,0,5.0,1,4
Nike,0,13995,9797,0,5.0,1,4
Nike,1,2995,2397,0,4.1,8,4
Nike,2,0,5995,0,0.0,0,4
Nike,2,0,4495,0,5.0,1,4
Nike,0,12995,10397,0,4.2,45,4
Nike,1,5995,4497,0,5.0,1,4
Nike,2,0,9995,0,5.0,1,4
Nike,0,8995,7197,0,3.0,1,4
Nike,0,8995,7197,0,3.0,1,4
Nike,0,13995,9797,0,0.0,0,4
Nike,0,12995,7797,0,4.9,17,4
Nike,2,0,7995,0,0.0,0,4
Nike,2,0,7995,0,5.0,1,4
Nike,2,0,9995,0,0.0,0,4
Nike,2,0,8995,0,4.0,9,4
Nike,0,10995,6597,0,5.0,5,4
Nike,1,6495,4547,0,2.0,1,4
Nike,1,4795,3357,0,4.2,25,4
Nike,2,0,12995,0,4.0,1,4
Nike,2,0,5495,0,0.0,0,4
Nike,2,0,13995,0,5.0,1,4
Nike,0,13995,11197,0,0.0,0,4
Nike,2,0,7995,0,0.0,0,4
Nike,0,15995,11197,0,0.0,0,4
Nike,1,0,2995,0,0.0,0,4
Nike,0,15995,9597,0,0.0,0,4
Nike,1,0,3695,0,4.5,6,4
Nike,2,0,6995,0,4.5,34,4
Nike,2,0,5495,0,0.0,0,4
Nike,0,9995,5997,0,4.6,16,4
Nike,2,0,13995,0,3.9,63,4
Nike,1,7495,5247,0,0.0,0,4
Nike,2,0,13995,0,3.8,15,4
Nike,2,0,8995,0,5.0,3,4
Nike,2,0,6495,0,0.0,0,4
Nike,0,11995,8397,0,4.0,2,4
Nike,0,8495,6797,0,0.0,0,4
Nike,2,0,8995,0,4.6,34,4
Nike,2,0,6495,0,4.3,12,4
Nike,2,0,10995,0,5.0,2,4
Nike,0,13995,11197,0,4.6,5,4
Nike,2,0,12995,0,4.7,3,4
Nike,1,7995,4797,0,4.2,13,4
Nike,2,0,11995,0,0.0,0,4
Nike,0,10995,6597,0,0.0,0,4
Nike,0,14995,10497,0,0.0,0,4
Nike,2,0,12995,0,4.7,3,4
Nike,2,0,10495,0,5.0,1,4
Nike,0,15995,11197,0,0.0,0,4
Nike,2,0,6995,0,4.5,2,4
Nike,2,0,5995,0,0.0,0,4
Nike,2,0,9995,0,3.0,7,4
Nike,2,0,7495,0,0.0,0,4
Nike,2,0,7995,0,5.0,1,4
Nike,2,0,6995,0,4.5,34,4
Nike,2,0,11995,0,5.0,2,4
Nike,2,0,6995,0,4.8,5,4
Nike,2,0,14995,0,5.0,1,4
Nike,2,0,13995,0,0.0,0,4
Nike,2,0,8995,0,4.5,36,4
Nike,2,0,10995,0,5.0,2,4
Nike,1,7495,5247,0,0.0,0,4
Nike,0,9995,7997,0,3.7,11,4
Nike,1,7495,5247,0,0.0,0,4
Nike,2,0,4495,0,0.0,0,4
Nike,2,0,10995,0,0.0,0,4
Nike,1,8995,5397,0,5.0,1,4
Nike,2,0,7995,0,5.0,2,4
Nike,2,0,11995,0,0.0,0,4
Nike,1,8995,5397,0,0.0,0,4
Nike,1,7995,4797,0,0.0,0,4
Nike,2,0,6995,0,3.4,5,4
Nike,2,0,6495,0,5.0,1,4
Nike,1,7995,5597,0,4.2,6,4
Nike,0,8995,7197,0,4.0,19,4
Nike,1,7995,6397,0,1.0,1,4
Nike,1,4995,3497,0,0.0,0,4
Nike,0,15995,11197,0,0.0,0,4
Nike,0,15995,11197,0,4.8,4,4
Nike,2,0,13995,0,3.8,15,4
Nike,0,13995,8397,0,5.0,2,4
Nike,0,15995,11197,0,0.0,0,4
Nike,0,8995,7197,0,4.6,12,4
Nike,2,0,9995,0,4.5,2,4
Nike,2,0,13995,0,0.0,0,4
Nike,2,0,4495,0,4.3,3,4
Nike,0,11995,8397,0,4.0,2,4
Nike,1,4495,3147,0,2.0,1,4
Nike,1,7495,5997,0,3.2,15,4
Nike,1,4495,3147,0,5.0,1,4
Nike,0,15995,12797,0,5.0,1,4
Nike,2,0,5995,0,0.0,0,4
Nike,0,8495,6797,0,3.6,5,4
Nike,0,14995,10497,0,5.0,1,4
Nike,2,0,6495,0,0.0,0,4
Nike,0,15995,9597,0,3.5,11,4
Nike,2,0,9995,0,4.3,14,4
Nike,2,0,14995,0,4.0,3,4
Nike,0,11995,9597,0,4.2,6,4
Nike,0,11995,7197,0,4.0,1,4
Nike,0,11995,7197,0,0.0,0,4
Nike,0,12995,10397,0,4.1,18,4
Nike,2,0,10995,0,0.0,0,4
Nike,2,0,7495,0,5.0,1,4
Nike,2,0,10995,0,4.1,19,4
Nike,2,0,11995,0,0.0,0,4
Nike,1,3995,3197,0,0.0,0,4
Nike,2,0,12995,0,3.7,3,4
Nike,2,0,8495,0,0.0,0,4
Nike,2,0,14995,0,5.0,1,4
Nike,2,0,9995,0,0.0,0,4
Nike,2,0,12995,0,4.3,6,4
Nike,2,0,5995,0,4.0,1,4
Nike,2,0,7995,0,0.0,0,4
Nike,1,6995,5597,0,5.0,2,4
Nike,0,15995,9597,0,4.0,5,4
Nike,0,9995,5997,0,4.8,20,4
Nike,2,0,8995,0,0.0,0,4
Nike,1,4995,3997,0,4.0,53,4
Nike,0,9495,7597,0,3.6,5,4
Nike,0,11995,9597,0,4.1,8,4
Nike,2,0,8795,0,2.7,19,4
Nike,2,0,7995,0,3.7,10,4
Nike,0,11995,9597,0,2.8,11,4
Nike,0,8995,6297,0,0.0,0,4
Nike,2,0,7995,0,4.5,2,4
Nike,1,7995,6397,0,5.0,1,4
Nike,2,0,11995,0,3.8,4,4
Nike,0,12995,9097,0,0.0,0,4
Nike,2,0,8995,0,4.0,13,4
Nike,0,8995,7197,0,4.0,19,4
Nike,0,10995,7697,0,4.3,3,4
Nike,0,15995,9597,0,4.9,18,4
Nike,2,0,12995,0,4.6,18,4
Nike,0,15995,11197,0,4.8,4,4
Nike,2,0,8495,0,5.0,1,4
Nike,0,9995,7997,0,3.0,4,4
Nike,2,0,9995,0,0.0,0,4
Nike,1,7995,5597,0,4.7,10,4
Nike,2,0,5995,0,0.0,0,4
Nike,2,0,4495,0,0.0,0,4
Nike,2,0,6495,0,0.0,0,4
Nike,1,6995,5597,0,0.0,0,4
Nike,2,0,7495,0,5.0,3,4
Nike,2,0,7495,0,0.0,0,4
Nike,2,0,8495,0,5.0,2,4
Nike,2,0,7995,0,5.0,1,4
Nike,2,0,12995,0,3.9,10,4
Nike,2,0,9995,0,0.0,0,4
Nike,1,7495,5247,0,0.0,0,4
Nike,0,8495,6797,0,0.0,0,4
Nike,0,8995,7197,0,0.0,0,4
Nike,2,0,4995,0,0.0,0,4
Nike,0,15995,12797,0,5.0,1,4
Nike,2,0,11995,0,4.5,2,4
Nike,1,7495,5247,0,0.0,0,4
Nike,2,0,6495,0,0.0,0,4
Nike,0,10995,8797,0,4.4,10,4
Nike,2,0,13995,0,3.0,1,4
Nike,0,15995,12797,0,5.0,1,4
Nike,1,4995,3497,0,0.0,0,4
Nike,1,8495,5947,0,5.0,1,4
Nike,0,8995,6297,0,0.0,0,4
